"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C01_008E","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","S1901_C04_006E"
"0500000US51041","Chesterfield County, Virginia","115148","1907","4.1","1.0","1.9","0.6","6.2","1.1","8.8","1.3","12.2","1.6","20.6","1.7","1.6","18.6","1.5","7.5","1.0","5.4","0.9","70243","2160","85634","2758","23.9","(X)","(X)","(X)","(X)","(X)","83233","2157","1.8","0.7","1.6","0.8","4.1","0.9","6.8","1.5","11.2","1.9","19.9","1.6","16.7","1.9","21.8","1.8","9.1","1.3","7.0","1.3","80427","2370","97153","3452","(X)","(X)","22.8","(X)","(X)","(X)","64518","2214","0.5","0.4","0.5","0.4","1.9","0.9","3.9","0.9","9.7","2.0","19.5","1.9","18.3","2.3","25.4","2.1","11.4","1.7","8.8","1.7","93077","3551","14.8","109799","4472","(X)","(X)","(X)","(X)","(X)","(X)","31915","2154","11.1","3.3","4.0","1.6","11.3","2.9","13.6","3.0","3.0","23.4","3.9","8.8","2.3","8.2","2.2","2.8","1.4","0.5","0.6","44509","5081","51420","3589","(X)","(X)","(X)","(X)","24.8","(X)","16.2"
"0500000US51059","Fairfax County, Virginia","391216","2463","2.3","0.4","1.1","0.2","3.8","0.4","4.5","0.6","6.9","0.7","14.2","0.9","0.9","21.3","1.0","13.6","0.7","19.0","0.8","107096","2544","138039","1915","23.1","(X)","(X)","(X)","(X)","(X)","277376","4573","1.6","0.4","0.5","0.2","3.0","0.5","4.1","0.7","6.1","0.8","11.3","1.0","12.0","0.8","21.6","1.1","15.5","0.9","24.3","1.1","124831","3284","156145","3171","(X)","(X)","23.3","(X)","(X)","(X)","226531","4984","0.8","0.3","0.3","0.1","1.8","0.4","3.2","0.6","5.3","0.8","9.8","1.0","11.1","0.9","22.1","1.2","17.3","1.1","28.4","1.2","139485","3844","13.3","169915","3278","(X)","(X)","(X)","(X)","(X)","(X)","113840","4141","4.7","1.1","2.9","0.8","6.2","1.0","6.1","1.1","1.4","21.6","1.7","15.8","1.7","20.1","1.9","8.7","1.0","5.1","0.9","74457","3486","89007","3150","(X)","(X)","(X)","(X)","21.2","(X)","8.9"
"0500000US51061","Fauquier County, Virginia","23044","1003","2.9","1.5","2.8","1.7","6.1","2.0","5.7","2.1","8.3","2.6","17.8","3.1","3.0","23.2","3.4","10.1","2.4","7.0","1.9","83677","5572","103593","10673","30.8","(X)","(X)","(X)","(X)","(X)","16247","1237","1.3","1.3","0.6","0.6","3.7","2.1","6.7","3.1","7.9","2.8","12.9","3.3","16.1","3.5","27.6","3.9","13.5","3.1","9.6","2.6","101028","7529","121549","14221","(X)","(X)","28.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","107013","7124","16.1","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6797","1254","7.4","4.5","8.1","5.4","11.2","4.8","12.7","5.3","5.2","21.3","6.7","17.5","7.3","11.5","5.2","0.3","0.7","0.7","1.2","52568","14139","55808","6005","(X)","(X)","(X)","(X)","34.7","(X)","9.2"
"0500000US51069","Frederick County, Virginia","29636","965","4.1","1.6","3.3","1.6","8.9","2.4","8.7","2.5","13.2","3.1","16.0","3.2","3.5","17.9","3.6","6.7","2.3","3.2","1.5","67289","8257","78735","5135","27.2","(X)","(X)","(X)","(X)","(X)","21333","1253","1.6","1.1","2.2","1.8","6.2","2.7","8.2","2.9","9.1","3.2","17.9","4.1","20.3","4.8","22.4","4.8","8.4","2.9","3.7","1.9","77289","5856","88026","6168","(X)","(X)","25.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","83899","8607","17.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8303","1174","10.6","4.8","6.8","4.3","15.7","6.1","9.9","4.4","8.0","11.6","5.4","9.6","4.6","5.1","2.7","1.7","2.6","2.0","1.9","37636","5495","51776","9645","(X)","(X)","(X)","(X)","30.5","(X)","26.9"
"0500000US51085","Hanover County, Virginia","36146","1103","3.9","1.7","2.9","1.2","8.3","1.9","7.3","1.9","9.1","2.1","19.1","2.7","2.6","21.3","3.0","7.2","2.0","5.4","1.8","74128","5068","85907","4390","29.5","(X)","(X)","(X)","(X)","(X)","27291","1316","0.9","0.8","1.2","1.0","4.9","2.0","5.6","2.0","8.2","2.3","19.7","2.9","18.8","3.3","26.2","3.7","8.8","2.4","5.8","1.9","84890","6220","97023","4708","(X)","(X)","30.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94507","5410","15.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8855","1168","13.2","5.5","8.9","4.2","20.5","5.7","10.0","3.9","4.3","17.4","5.8","7.8","3.6","7.7","4.7","1.3","1.8","1.6","1.5","31090","7756","48268","7108","(X)","(X)","(X)","(X)","26.2","(X)","11.7"
"0500000US51087","Henrico County, Virginia","123501","2107","4.9","1.0","3.8","1.1","9.3","1.3","8.7","1.5","15.5","1.6","19.2","1.9","1.5","14.8","1.5","5.5","0.9","5.3","0.8","58338","3304","79292","2852","23.9","(X)","(X)","(X)","(X)","(X)","79872","2873","3.6","1.0","2.3","0.9","5.4","1.3","8.1","1.9","12.8","1.8","18.8","2.3","15.2","1.9","19.3","2.1","7.1","1.2","7.4","1.1","71873","5414","93941","4130","(X)","(X)","25.7","(X)","(X)","(X)","57238","2775","1.7","0.8","0.8","0.7","3.8","1.3","5.0","1.6","9.9","1.7","18.7","2.6","16.9","2.3","23.4","2.7","9.9","1.7","9.9","1.5","88098","5493","12.9","111275","5330","(X)","(X)","(X)","(X)","(X)","(X)","43629","2541","7.4","2.2","6.9","2.4","16.2","2.7","11.0","2.2","3.4","19.2","3.0","7.7","1.9","6.1","1.8","2.4","1.1","1.6","1.0","39264","2214","50670","3330","(X)","(X)","(X)","(X)","19.4","(X)","21.5"
"0500000US51095","James City County, Virginia","27360","1256","5.3","2.4","2.0","1.5","6.1","2.2","3.9","2.0","12.4","3.3","16.4","3.7","4.1","22.0","4.3","7.0","2.5","7.7","2.4","79435","5654","96058","10395","26.4","(X)","(X)","(X)","(X)","(X)","20294","1590","4.1","3.0","1.5","1.1","3.8","1.8","3.3","2.1","10.2","4.1","11.9","3.9","21.6","5.2","26.3","4.9","7.7","3.2","9.5","3.2","91728","9233","108637","13555","(X)","(X)","22.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","100417","7454","17.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7066","1285","8.8","5.6","5.8","5.7","13.3","6.5","7.0","4.6","8.0","29.9","8.2","5.3","4.4","8.1","6.0","3.3","2.9","2.6","2.7","49493","7059","56395","9403","(X)","(X)","(X)","(X)","34.1","(X)","15.9"
"0500000US51107","Loudoun County, Virginia","108559","1855","0.9","0.4","1.0","0.5","2.9","0.8","2.7","0.7","6.8","1.1","13.0","1.4","1.7","22.7","1.8","16.7","1.6","19.1","1.5","117876","5800","137993","3803","25.9","(X)","(X)","(X)","(X)","(X)","85828","2383","1.1","0.5","0.9","0.5","2.3","0.8","1.7","0.7","5.9","1.3","11.8","1.6","13.1","1.8","22.5","2.0","19.1","2.0","21.5","1.8","127192","4368","146899","4200","(X)","(X)","25.4","(X)","(X)","(X)","70963","2525","0.2","0.2","0.2","0.2","1.0","0.5","1.3","0.7","4.3","1.4","10.0","1.6","12.0","1.7","23.8","2.3","21.9","2.3","25.2","2.3","143403","4619","14.1","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22731","1806","2.0","1.2","2.6","2.0","6.9","2.3","7.4","2.2","2.6","18.3","4.3","17.8","4.0","20.5","4.1","7.6","2.3","5.8","2.0","77405","9368","92863","8974","(X)","(X)","(X)","(X)","23.7","(X)","11.0"
"0500000US51121","Montgomery County, Virginia","35154","1505","11.8","2.9","7.9","2.4","15.0","3.2","7.6","2.5","15.2","3.3","17.3","3.3","2.3","9.4","1.9","2.5","1.0","3.5","1.4","41625","4216","60051","6051","27.4","(X)","(X)","(X)","(X)","(X)","19992","1573","4.8","2.7","4.9","3.2","8.5","3.0","6.4","2.6","17.5","4.4","19.8","4.7","13.0","3.5","15.0","2.9","3.9","1.9","6.2","2.4","57115","8632","81869","10025","(X)","(X)","21.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","68086","7129","9.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15162","1694","23.5","6.3","13.5","5.1","22.3","5.7","8.7","4.1","4.4","13.7","5.6","5.1","2.6","1.3","1.1","0.0","1.0","0.0","1.0","21167","1666","29013","3345","(X)","(X)","(X)","(X)","33.2","(X)","11.9"
"0500000US51153","Prince William County, Virginia","134611","1551","1.7","0.7","1.1","0.4","4.6","1.1","4.2","0.8","9.3","1.4","17.4","1.7","1.4","21.5","1.9","13.0","1.3","11.3","1.0","93744","3201","111101","3350","27.8","(X)","(X)","(X)","(X)","(X)","104101","2448","1.2","0.6","0.7","0.5","4.1","1.2","4.7","1.1","8.2","1.2","15.7","1.8","15.1","1.4","22.2","2.0","14.8","1.6","13.3","1.3","100474","3888","117408","3356","(X)","(X)","28.3","(X)","(X)","(X)","80450","2499","0.4","0.4","0.6","0.6","2.2","1.0","3.0","0.8","5.8","1.3","13.2","1.6","15.5","1.7","25.5","2.4","17.3","1.7","16.4","1.6","116239","3763","15.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30510","2133","3.8","2.2","3.4","1.5","8.3","2.5","6.1","1.8","2.7","24.8","3.9","15.9","3.4","17.0","3.3","6.2","2.0","2.4","1.2","62966","3712","75166","4362","(X)","(X)","(X)","(X)","22.5","(X)","12.2"
"0500000US51161","Roanoke County, Virginia","38004","1100","3.8","1.5","4.0","1.6","12.0","3.2","10.0","2.6","13.0","2.7","21.6","2.7","2.7","11.9","2.6","4.5","1.6","4.3","1.4","57515","5481","73856","5031","27.2","(X)","(X)","(X)","(X)","(X)","25773","1771","2.1","1.4","1.4","0.8","6.5","2.8","7.5","3.2","11.2","3.1","24.7","3.9","19.7","3.8","14.8","3.4","6.4","2.3","5.8","2.1","71974","6413","88908","6532","(X)","(X)","28.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","79864","7035","14.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12231","1750","7.4","3.6","9.5","4.6","23.8","6.2","16.4","5.2","5.6","16.8","5.7","2.3","1.7","5.7","4.6","0.4","0.8","1.3","1.5","29744","4979","41014","6498","(X)","(X)","(X)","(X)","21.3","(X)","16.6"
"0500000US51165","Rockingham County, Virginia","29390","1061","7.2","2.5","5.5","1.8","10.4","2.1","10.8","2.6","14.9","2.4","23.1","3.6","2.5","10.2","2.3","4.2","1.7","1.7","1.1","50818","2494","61843","3994","29.9","(X)","(X)","(X)","(X)","(X)","21336","1260","4.8","2.5","3.2","2.1","7.8","2.2","7.5","2.5","17.0","3.4","25.2","4.2","15.7","3.3","11.3","2.4","5.9","2.4","1.6","1.2","59297","4202","70048","5108","(X)","(X)","33.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62363","4183","12.1","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8054","1110","13.6","5.2","11.6","4.2","17.8","5.3","19.4","5.7","4.2","17.2","6.6","2.8","2.0","5.7","4.0","0.7","1.1","1.0","1.5","29521","4883","37700","4357","(X)","(X)","(X)","(X)","21.7","(X)","10.2"
"0500000US51177","Spotsylvania County, Virginia","42292","1043","2.7","1.1","3.2","1.0","6.8","1.6","5.1","1.5","13.2","2.5","16.8","2.5","2.2","21.7","2.5","10.2","1.9","4.1","1.1","78914","6179","88007","4165","22.5","(X)","(X)","(X)","(X)","(X)","33459","1303","2.1","0.8","2.1","1.4","5.0","1.7","4.6","1.6","12.3","3.1","16.0","2.8","17.2","2.7","24.7","2.9","11.6","2.2","4.5","1.3","87587","4369","94927","4600","(X)","(X)","20.4","(X)","(X)","(X)","26178","1740","1.1","0.7","1.8","1.3","3.1","1.6","3.2","1.5","8.0","2.2","15.5","3.0","19.5","3.2","29.4","3.1","12.9","2.6","5.4","1.4","96644","4051","16.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8833","1068","6.5","3.6","9.6","3.1","13.0","4.1","8.0","3.7","5.2","16.8","5.5","14.7","4.5","8.3","4.9","2.5","2.1","2.4","2.1","45531","3806","56284","6076","(X)","(X)","(X)","(X)","27.4","(X)","18.2"
"0500000US51179","Stafford County, Virginia","42313","1234","2.7","1.2","1.0","0.6","4.6","1.8","4.8","1.7","8.9","2.0","16.6","2.4","2.5","21.6","2.5","15.0","2.6","11.8","1.9","97606","4980","111411","4344","22.4","(X)","(X)","(X)","(X)","(X)","34916","1519","1.7","0.8","0.6","0.5","3.0","1.7","4.5","1.8","6.7","2.2","16.1","2.8","13.0","2.9","24.1","3.0","16.9","3.1","13.3","2.1","108392","7928","119543","4919","(X)","(X)","22.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","127542","4641","13.0","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7397","1199","10.5","5.6","4.0","2.4","12.4","5.8","4.8","3.4","5.6","20.3","6.3","12.1","6.4","10.8","4.6","3.1","2.2","1.9","2.4","47469","13404","62402","11395","(X)","(X)","(X)","(X)","19.2","(X)","20.2"
"0500000US51199","York County, Virginia","22830","1104","5.4","3.0","3.0","1.9","6.5","2.4","5.2","1.9","13.9","3.6","17.1","3.4","4.0","19.9","3.9","10.3","2.7","4.7","2.0","71974","8577","87555","5314","21.1","(X)","(X)","(X)","(X)","(X)","17189","1263","4.0","2.9","3.6","2.5","3.2","2.0","3.7","1.8","11.3","3.5","17.0","4.0","15.3","4.3","22.9","4.9","13.7","3.6","5.3","2.3","87621","7205","98414","6844","(X)","(X)","22.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97120","9350","13.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5641","936","9.6","7.5","2.5","2.4","16.7","7.3","8.7","4.5","9.0","18.6","7.7","8.0","5.7","9.9","5.7","0.0","2.7","3.0","2.9","38829","7541","52640","9111","(X)","(X)","(X)","(X)","18.2","(X)","23.0"
"0500000US51510","Alexandria city, Virginia","65468","1710","3.5","1.2","2.6","1.0","4.6","1.3","5.0","1.3","11.3","2.1","18.4","2.5","2.5","17.9","2.4","10.5","1.8","12.6","1.7","81160","6590","110919","5203","16.7","(X)","(X)","(X)","(X)","(X)","32246","2364","1.5","1.4","2.1","1.4","4.0","1.6","4.9","2.1","11.6","3.1","14.1","3.5","9.3","2.5","19.2","3.3","12.5","2.8","20.7","3.3","101927","8556","137338","10200","(X)","(X)","16.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","125586","19434","13.7","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33222","2368","5.5","2.0","3.0","1.5","6.3","2.1","5.6","1.8","2.8","22.7","4.1","17.2","3.8","16.7","3.1","7.8","1.9","4.7","1.6","71161","4598","83658","4910","(X)","(X)","(X)","(X)","17.3","(X)","10.5"
"0500000US51550","Chesapeake city, Virginia","80343","1611","4.9","1.4","3.7","1.3","7.9","1.7","8.3","1.5","11.5","1.6","19.7","2.2","1.9","15.9","1.6","6.1","1.3","4.7","1.1","65562","3838","79560","3472","36.4","(X)","(X)","(X)","(X)","(X)","60427","2328","4.0","1.6","2.9","1.4","5.7","1.7","7.0","1.8","10.4","1.9","18.4","2.5","20.4","2.5","18.1","2.0","7.0","1.5","6.0","1.5","76204","2626","88039","4294","(X)","(X)","35.5","(X)","(X)","(X)","44966","2087","1.0","0.9","1.1","0.9","3.0","1.2","4.9","1.8","8.8","2.1","18.4","2.7","24.3","3.0","22.6","2.5","8.6","1.8","7.4","1.9","86611","3514","17.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19916","1942","9.8","3.4","7.4","3.5","14.6","3.9","11.6","2.9","4.2","21.2","4.9","9.0","3.0","8.3","3.2","2.3","1.7","0.8","0.8","40796","2780","51012","4758","(X)","(X)","(X)","(X)","36.4","(X)","15.1"
"0500000US51650","Hampton city, Virginia","52797","1747","6.5","1.6","7.4","1.9","13.2","2.4","9.1","1.7","15.6","2.4","20.5","2.7","2.1","11.2","2.2","2.4","0.9","3.0","1.3","47472","3984","62339","4287","24.2","(X)","(X)","(X)","(X)","(X)","34640","1724","6.7","2.1","4.8","2.2","10.0","2.7","8.4","2.3","14.4","3.6","20.5","3.2","13.1","2.6","14.7","3.0","3.1","1.3","4.3","1.8","57659","5664","70919","5522","(X)","(X)","22.2","(X)","(X)","(X)","20473","1665","0.5","0.6","2.2","2.1","5.2","2.0","6.3","2.5","13.5","3.7","22.6","4.6","17.1","3.6","20.6","4.0","5.0","2.2","6.9","2.9","74411","5406","11.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18157","1517","6.8","2.3","12.8","3.8","19.1","4.8","11.2","3.6","4.5","20.2","5.5","6.8","3.0","3.1","1.7","0.6","0.7","0.5","0.6","35021","5826","43199","5609","(X)","(X)","(X)","(X)","27.3","(X)","18.8"
"0500000US51680","Lynchburg city, Virginia","28000","1420","12.5","3.3","8.0","2.4","14.8","3.2","12.8","2.8","16.9","3.3","13.0","2.8","2.4","10.0","2.6","2.4","1.3","2.0","1.3","36912","3224","52602","4333","24.7","(X)","(X)","(X)","(X)","(X)","14667","1363","10.8","4.6","3.1","1.7","13.7","4.5","13.8","4.3","12.5","3.6","11.9","3.6","10.5","3.5","15.6","4.3","4.2","2.4","3.8","2.5","44458","6538","67713","7861","(X)","(X)","25.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","67551","11767","7.8","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13333","1553","16.6","5.1","13.3","4.7","15.9","5.2","12.9","4.1","6.3","12.7","3.9","4.6","3.2","3.4","2.3","0.3","0.6","0.0","1.1","27691","5442","33863","3751","(X)","(X)","(X)","(X)","21.6","(X)","20.2"
"0500000US51700","Newport News city, Virginia","70446","1691","9.0","1.7","4.9","1.2","10.2","1.7","12.7","2.3","16.6","1.6","19.3","2.3","2.0","10.6","1.6","2.0","0.7","1.8","0.7","47476","2432","59589","3058","21.0","(X)","(X)","(X)","(X)","(X)","44194","1936","5.3","1.9","4.7","1.6","8.3","2.2","11.4","2.7","16.0","2.6","18.7","2.8","16.8","2.7","14.0","2.1","2.6","1.0","2.2","0.9","55243","4248","68322","4293","(X)","(X)","22.5","(X)","(X)","(X)","26069","1712","0.4","0.5","1.4","1.3","4.0","2.1","7.3","2.4","14.7","3.2","19.5","3.6","22.3","4.0","22.1","3.5","4.5","1.6","3.8","1.6","77529","4904","13.1","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26252","2162","17.1","3.7","7.3","2.4","14.0","2.8","17.0","4.1","3.4","18.3","4.6","4.5","2.2","3.0","1.4","1.0","0.8","0.9","0.8","31364","2000","39622","3349","(X)","(X)","(X)","(X)","17.5","(X)","17.0"
"0500000US51710","Norfolk city, Virginia","86347","2086","11.0","1.3","5.9","1.1","11.5","1.4","12.3","1.6","15.9","1.8","19.4","1.7","1.1","9.2","1.1","3.1","0.7","3.1","0.7","42644","1964","60955","3287","32.9","(X)","(X)","(X)","(X)","(X)","51735","2474","8.0","1.7","4.5","1.4","8.5","1.6","11.8","2.0","16.1","2.4","21.1","2.5","10.5","1.6","10.3","1.4","4.0","1.0","5.0","1.1","50880","2614","73254","5166","(X)","(X)","33.2","(X)","(X)","(X)","31430","2059","2.1","1.3","1.6","0.9","4.7","1.6","8.7","2.4","16.5","3.1","24.0","2.9","14.2","2.2","14.4","2.1","6.0","1.5","7.8","1.8","68343","2818","8.5","93277","7447","(X)","(X)","(X)","(X)","(X)","(X)","34612","2197","16.8","2.4","8.1","2.0","16.8","2.7","13.1","2.6","2.7","16.1","2.7","5.3","1.6","5.7","1.7","1.6","0.8","0.2","0.2","30865","1326","39623","2451","(X)","(X)","(X)","(X)","29.5","(X)","16.2"
"0500000US51740","Portsmouth city, Virginia","36781","1136","8.5","1.9","7.5","2.1","12.2","2.4","13.4","3.0","15.5","3.1","19.7","3.3","2.6","8.2","2.1","2.2","0.9","2.2","1.1","42487","4341","54717","3774","27.7","(X)","(X)","(X)","(X)","(X)","23049","1529","7.8","2.7","5.5","2.3","10.9","3.0","11.0","2.9","15.1","3.4","18.6","3.5","14.5","3.6","10.5","2.6","3.1","1.4","2.9","1.6","49788","5033","61826","4967","(X)","(X)","29.4","(X)","(X)","(X)","11974","1208","1.3","1.7","1.8","1.2","4.8","2.5","10.0","3.5","13.7","3.9","19.6","4.5","20.2","5.7","19.4","4.5","5.5","2.6","3.7","2.1","71982","8746","10.5","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13732","1471","11.7","2.9","11.3","3.3","14.7","4.4","17.4","5.9","5.6","21.2","6.0","2.8","1.9","2.6","1.9","0.8","0.9","0.9","1.2","31680","3964","39432","3804","(X)","(X)","(X)","(X)","21.7","(X)","16.6"
"0500000US51760","Richmond city, Virginia","83456","2202","13.9","1.7","8.3","1.4","12.1","1.4","12.4","1.7","14.7","2.2","16.9","1.8","1.4","7.2","1.1","2.9","0.7","3.2","0.8","38185","3187","57898","3531","34.5","(X)","(X)","(X)","(X)","(X)","38773","2183","10.7","2.6","6.0","1.8","9.8","1.8","9.7","2.1","15.2","2.9","17.0","2.7","11.3","2.3","10.2","1.9","4.9","1.4","5.2","1.4","48553","4124","76754","6875","(X)","(X)","34.0","(X)","(X)","(X)","20294","1744","0.9","0.9","2.2","1.6","4.4","2.1","4.6","2.0","12.8","4.2","19.7","3.9","17.6","3.9","18.5","3.4","9.4","2.5","9.9","2.6","82812","6111","8.5","N","N","(X)","(X)","(X)","(X)","(X)","(X)","44683","2527","17.2","2.5","11.1","2.4","14.3","2.5","14.7","2.6","3.3","16.8","2.7","5.5","1.7","4.3","1.3","1.1","0.6","1.3","0.7","30017","2446","40525","2758","(X)","(X)","(X)","(X)","34.5","(X)","13.8"
"0500000US51770","Roanoke city, Virginia","42134","1446","11.0","2.4","8.2","2.5","13.9","2.8","13.3","2.3","12.8","2.3","21.5","3.4","2.0","7.7","2.0","1.8","1.0","1.6","0.7","37890","5270","51118","3277","29.8","(X)","(X)","(X)","(X)","(X)","22959","1852","7.3","2.9","5.4","2.6","9.7","3.9","10.2","3.2","14.0","3.4","27.9","5.3","11.5","3.3","8.4","2.7","3.1","1.6","2.5","1.2","52982","4026","62466","5191","(X)","(X)","31.5","(X)","(X)","(X)","13694","1633","1.6","1.5","0.9","1.1","4.9","2.4","8.1","3.0","12.2","3.5","36.0","6.1","15.4","5.0","13.2","4.6","3.5","2.2","4.2","2.1","63706","4872","8.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19175","1764","15.9","4.0","12.1","4.3","19.3","4.1","17.0","3.9","3.4","13.3","4.0","2.5","2.1","6.8","3.0","0.4","0.6","0.4","0.7","26235","2975","36281","4324","(X)","(X)","(X)","(X)","26.9","(X)","12.3"
"0500000US51800","Suffolk city, Virginia","30623","786","5.3","1.7","3.4","1.1","7.3","2.0","10.3","2.6","14.1","3.2","15.5","2.4","2.9","17.5","2.7","5.6","1.7","3.7","1.2","65394","5344","77578","4149","22.9","(X)","(X)","(X)","(X)","(X)","23214","1188","3.2","1.6","1.3","1.0","7.5","2.1","8.0","2.5","14.5","3.4","15.7","2.8","19.8","3.4","18.9","3.6","6.8","2.1","4.3","1.5","73462","8273","85207","5363","(X)","(X)","23.1","(X)","(X)","(X)","16614","1246","0.6","0.5","0.1","0.2","2.1","0.9","4.3","1.8","12.1","3.3","18.2","3.9","21.9","4.1","25.5","4.8","9.2","2.9","6.0","2.0","89095","5012","17.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7409","963","12.2","4.0","9.7","3.4","8.1","4.6","18.3","7.1","5.1","13.0","4.9","9.1","4.3","12.0","5.3","1.2","1.2","1.9","1.9","36190","5990","50799","6240","(X)","(X)","(X)","(X)","18.7","(X)","14.6"
